author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,conflict,harmony,partition,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,text_place_title,place_name,location_religion,relig_att_loc,geolocation,mentioned,location_name,location_country,short_description,wkt,locational_certainty,geometry,administrative_area,pub_year,gender_author,country_of_birth_author,author_birth_location,text_place_id,character_id,text_id,location_id,author_id,author_birth_id
"Hosain, Attia",Sunlight on a Broken Column,1382,160,161,1,I STAYED at home the next day.,NA,Nation|Gender,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Hamid's Study in Sunlight on a Broken Column,Hamid's Study,Unknown,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,671,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1385,161,162,1,"Aunt Abida leaned against the large boulster,",NA,NA,NA,FALSE,Hasan,Abida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,315,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1385,161,162,1,"Aunt Abida leaned against the large boulster,",NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1385,161,162,1,"Aunt Abida leaned against the large boulster,",NA,NA,NA,FALSE,Unknown,Saliman,NA,36,Female,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,484,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1385,161,162,1,"Aunt Abida leaned against the large boulster,",NA,NA,NA,FALSE,Hasan,Majida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,316,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1385,161,162,1,"Aunt Abida leaned against the large boulster,",NA,NA,NA,FALSE,Unknown,Hakiman,NA,14,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,319,25,NA,21,22
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Train Guard,Unknown,NA,42,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,695,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Station Master,Unknown,NA,21,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,748,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Officer in charge of the unit of Sikh soldiers,Unknown,NA,42,Male,Single,Sikh,Speculation,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,1380,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Loitering Villagers,Unknown,NA,42,Unknown,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,1383,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Man sent to Chundunnugger,Unknown,NA,42,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,1384,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Subinspector,Unknown,NA,14,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,1468,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,50 Armed Policemen,Unknown,NA,42,Male,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,697,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1387,42,42,3,"One morning, a train from Pakistan halted at Mano Majra",NA,NA,NA,TRUE,Chand,Hukum,NA,15,Male,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,Mano Majra Railway Station in Train to Pakistan,Mano Majra Railway Station,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,704,120,28,NA,26,27
"Hosain, Attia",Sunlight on a Broken Column,1388,162,162,1,"The sound of voices came in chanting unison,",NA,Nation,NA,FALSE,Students,Unknown,NA,157,Unknown,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,Road in front of the Hasan house in Sunlight on a Broken Column,Road in front of the Hasan house,Unaffiliated,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1389,426,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1388,162,162,1,"The sound of voices came in chanting unison,",NA,Nation,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Road in front of the Hasan house in Sunlight on a Broken Column,Road in front of the Hasan house,Unaffiliated,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1389,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1391,162,164,2,It did not surprise me when I saw,NA,NA,NA,FALSE,Unknown,Zahid,NA,36,Male,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,488,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1391,162,164,2,It did not surprise me when I saw,NA,NA,NA,FALSE,Unknown,Asad,NA,36,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,487,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1391,162,164,2,It did not surprise me when I saw,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1391,162,164,2,It did not surprise me when I saw,NA,NA,NA,FALSE,Hasan,Majida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,316,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1391,162,164,2,It did not surprise me when I saw,NA,NA,NA,FALSE,Hasan,Abida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,315,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1391,162,164,2,It did not surprise me when I saw,NA,NA,NA,FALSE,Unknown,Hakiman,NA,14,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,319,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1392,164,164,1,When Aunt Saira and Zahra came back from,NA,NA,NA,FALSE,Hasan,Zahra,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,318,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1392,164,164,1,When Aunt Saira and Zahra came back from,NA,NA,NA,FALSE,Hasan,Saira,NA,86,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,416,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1392,164,164,1,When Aunt Saira and Zahra came back from,NA,NA,NA,FALSE,Hasan,Abida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,315,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1392,164,164,1,When Aunt Saira and Zahra came back from,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1393,165,165,1,"""Why do you not taunt me about inaction",NA,NA,NA,FALSE,Unknown,Asad,NA,36,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,487,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1393,165,165,1,"""Why do you not taunt me about inaction",NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1394,165,165,2,And then Zahid came in breaking the mood,NA,NA,NA,FALSE,Unknown,Zahid,NA,36,Male,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,488,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1394,165,165,2,And then Zahid came in breaking the mood,NA,NA,NA,FALSE,Unknown,Asad,NA,36,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,487,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1394,165,165,2,And then Zahid came in breaking the mood,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1394,165,165,2,And then Zahid came in breaking the mood,NA,NA,NA,FALSE,Husain,Ameer,NA,165,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,920,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1395,166,166,1,I did not see Nita before she was,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Hostel in Sunlight on a Broken Column,Hostel,Unaffiliated,NA,CREATED,NA,Hostel,India,NA,POINT(80.936027 26.863314),1. High confidence,NA,NA,1961,Female,India,Lucknow University,1396,317,25,3075,21,22
"Hosain, Attia",Sunlight on a Broken Column,1395,166,166,1,I did not see Nita before she was,NA,NA,NA,FALSE,Unknown,Romana,NA,159,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Hostel in Sunlight on a Broken Column,Hostel,Unaffiliated,NA,CREATED,NA,Hostel,India,NA,POINT(80.936027 26.863314),1. High confidence,NA,NA,1961,Female,India,Lucknow University,1396,435,25,3075,21,22
"Hosain, Attia",Sunlight on a Broken Column,1395,166,166,1,I did not see Nita before she was,NA,NA,NA,FALSE,Davis,Joan,NA,126,Female,Single,Christian,Nominal,NA,NA,NA,NA,NA,Present,Hostel in Sunlight on a Broken Column,Hostel,Unaffiliated,NA,CREATED,NA,Hostel,India,NA,POINT(80.936027 26.863314),1. High confidence,NA,NA,1961,Female,India,Lucknow University,1396,434,25,3075,21,22
"Hosain, Attia",Sunlight on a Broken Column,1397,166,167,2,Then the time came near for my aunts,NA,NA,NA,FALSE,Hasan,Saira,NA,86,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,416,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1397,166,167,2,Then the time came near for my aunts,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1397,166,167,2,Then the time came near for my aunts,NA,NA,NA,FALSE,Hasan,Hamid,NA,84,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,321,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1397,166,167,2,Then the time came near for my aunts,NA,NA,NA,FALSE,Hasan,Majida,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,316,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1398,167,167,1,The problems created by the students had not,NA,NA,NA,FALSE,Raja of Bhimnagar,Unknown,NA,88,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Hasanpur in Sunlight on a Broken Column,Hasanpur,NA,NA,CREATED,NA,Hasanpur,India,NA,POINT(78.284626 28.723749),1. High confidence,NA,NA,1961,Female,India,Lucknow University,2147,894,25,1453,21,22
"Hosain, Attia",Sunlight on a Broken Column,1398,167,167,1,The problems created by the students had not,NA,NA,NA,FALSE,Agarwal,Sita,NA,16,Female,Single,Hindu,Speculation,NA,NA,NA,NA,India,Present,Hasanpur in Sunlight on a Broken Column,Hasanpur,NA,NA,CREATED,NA,Hasanpur,India,NA,POINT(78.284626 28.723749),1. High confidence,NA,NA,1961,Female,India,Lucknow University,2147,325,25,1453,21,22
"Singh, Kushwant",Train to Pakistan,1401,42,42,4,"In the afternoon, men gathered in little groups",NA,NA,NA,NA,Men from Mano-Majra,Unknown,NA,8,Male,Group.Male-dominant,Unknown,NA,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,698,28,NA,26,27
"Hosain, Attia",Sunlight on a Broken Column,1402,168,169,1,THE day they left I was told Saliman,NA,Gender,NA,FALSE,Unknown,Saliman,NA,36,Female,Single,Muslim,Speculation,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,484,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1402,168,169,1,THE day they left I was told Saliman,NA,Gender,NA,FALSE,Unknown,Nandi,NA,26,Female,Single,Hindu,NA,NA,NA,NA,NA,India,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,344,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1402,168,169,1,THE day they left I was told Saliman,NA,Gender,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1403,172,173,1,IT was summer when my cousins came back,NA,NA,NA,FALSE,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,910,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1403,172,173,1,IT was summer when my cousins came back,NA,NA,NA,FALSE,Hasan,Saleem,NA,87,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,913,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1403,172,173,1,IT was summer when my cousins came back,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,317,25,NA,21,22
"Singh, Kushwant",Train to Pakistan,1404,42,42,5,"Women, who had gone from door to door",NA,NA,NA,NA,Women from Mano Majra,Unknown,NA,7,Female,Group.Female-dominant,Unknown,NA,NA,NA,NA,NA,NA,Present,Banta Singh's house in Mano Majra in Train to Pakistan,Banta Singh's house in Mano Majra,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,1400,1368,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1405,43,43,1,His wife and only son had died within,NA,NA,Religion,FALSE,Baksh,Mullah Imam,NA,8,Male,Single,Muslim,Definitional,NA,NA,NA,NA,NA,Present,Mosque in Train to Pakistan,Mosque,Muslim,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,747,998,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1406,43,43,2,Meet Singh inspired no such affection and respect.,NA,NA,Religion,FALSE,Singh,Meet,NA,22,Male,Single,Sikh,Speculation,NA,NA,NA,NA,NA,Present,Mano Majra in Train to Pakistan,Mano Majra,Hindu|Muslim|Sikh,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,701,758,28,NA,26,27
"Hosain, Attia",Sunlight on a Broken Column,1407,173,174,1,On the first evening of their arrival when,NA,NA,NA,FALSE,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,910,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1407,173,174,1,On the first evening of their arrival when,NA,NA,NA,FALSE,Hasan,Saleem,NA,87,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,913,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1407,173,174,1,On the first evening of their arrival when,NA,NA,NA,FALSE,Sepahis,Unknown,NA,174,Male,Group.Male-dominant,Unknown,NA,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,922,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1407,173,174,1,On the first evening of their arrival when,NA,NA,NA,FALSE,Unknown,Sharifan,NA,174,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,House in Sunlight on a Broken Column,House,Muslim,Speculation,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,1991,923,25,NA,21,22
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Baksh,Mullah Imam,NA,8,Male,Single,Muslim,Definitional,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,998,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Singh,Meet,NA,22,Male,Single,Sikh,Speculation,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,758,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Singh,Banta,NA,27,Male,Single,Sikh,Nominal,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,768,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Young Villager,Unknown,NA,43,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,757,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Father of Young Villager,Unknown,NA,43,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,759,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Policeman 1 (Gurudwara),Unknown,NA,44,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,760,28,NA,26,27
"Singh, Kushwant",Train to Pakistan,1408,43,44,3,The meeting in the gurdwara had a melancholic,NA,NA,Religion,NA,Men from Mano-Majra,Unknown,NA,8,Male,Group.Male-dominant,Unknown,NA,NA,NA,NA,NA,NA,Present,Gurudwara in Train to Pakistan,Gurudwara,Sikh,Definitional,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1956,Male,Pakistan,Hadali,705,698,28,NA,26,27
"Hosain, Attia",Sunlight on a Broken Column,1409,176,178,1,As Kemal was on leave only for a,NA,NA,NA,FALSE,Hasan,Kemal,NA,172,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,Hasan Home in the Hills in Sunlight on a Broken Column,Hasan Home in the Hills,Muslim,Other-identified.Character other-attributed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,926,910,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1409,176,178,1,As Kemal was on leave only for a,NA,NA,NA,FALSE,Hasan,Saira,NA,86,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Hasan Home in the Hills in Sunlight on a Broken Column,Hasan Home in the Hills,Muslim,Other-identified.Character other-attributed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,926,416,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1409,176,178,1,As Kemal was on leave only for a,NA,NA,NA,FALSE,Hasan,Hamid,NA,84,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Present,Hasan Home in the Hills in Sunlight on a Broken Column,Hasan Home in the Hills,Muslim,Other-identified.Character other-attributed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,926,321,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1409,176,178,1,As Kemal was on leave only for a,NA,NA,NA,FALSE,Hasan,Saleem,NA,87,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,Hasan Home in the Hills in Sunlight on a Broken Column,Hasan Home in the Hills,Muslim,Other-identified.Character other-attributed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,926,913,25,NA,21,22
"Hosain, Attia",Sunlight on a Broken Column,1409,176,178,1,As Kemal was on leave only for a,NA,NA,NA,FALSE,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Hasan Home in the Hills in Sunlight on a Broken Column,Hasan Home in the Hills,Muslim,Other-identified.Character other-attributed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1961,Female,India,Lucknow University,926,317,25,NA,21,22
